,appid,tags,genre
569,32370,"['RPG', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Adventure', 'Party-Based RPG', 'Real-Time with Pause', 'Choices Matter', 'Third Person', 'Action', 'Space', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Great Soundtrack', 'Moddable', 'Female Protagonist', 'Open World']","Adventure, RPG"
570,41700,"['Atmospheric', 'Open World', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'Singleplayer', 'RPG', 'Shooter', 'Survival Horror', 'First-Person', 'Moddable', 'Horror', 'Zombies', 'Classic', 'Adventure', 'Sci-fi', 'Multiplayer', 'Sandbox', 'Immersive']","Action, RPG"
571,342200,"['Free to Play', 'Mechs', 'Multiplayer', 'Action', 'Shooter', 'Robots', 'Sci-fi', 'Simulation', 'FPS', 'Massively Multiplayer', 'PvP', 'Strategy', 'First-Person', 'Tactical', 'Team-Based', 'War', 'Survival', 'Walking Simulator', 'Singleplayer', 'Open World']","Action, Free to Play, Massively Multiplayer, Simulation, Strategy"
572,1222140,"['Choices Matter', 'Story Rich', 'Multiple Endings', 'Cinematic', 'Singleplayer', 'Emotional', 'Adventure', 'Sci-fi', 'Futuristic', 'Robots', 'Beautiful', 'Great Soundtrack', 'Atmospheric', 'Third Person', 'Dynamic Narration', 'Cyberpunk', 'Replay Value', 'Narration', 'Violent', 'Female Protagonist']","Action, Adventure"
573,21690,"['Action', 'Zombies', 'Co-op', 'Third-Person Shooter', 'Horror', 'Co-op Campaign', 'Online Co-Op', 'Adventure', 'Multiplayer', 'Third Person', 'Survival Horror', 'Shooter', 'Singleplayer', 'Local Co-Op', 'Female Protagonist', 'Quick-Time Events', 'Survival', 'Gore', 'Atmospheric', '3D Vision']","Action, Adventure"
574,24740,"['Racing', 'Open World', 'Automobile Sim', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Controller', 'Co-op', 'Fast-Paced', 'Sports', 'Third Person', 'Online Co-Op', '3D Vision', 'Funny']",Racing
575,738060,"['Free to Play', 'Horror', 'Singleplayer', 'Robots', 'Survival Horror', 'Simulation', 'Difficult', 'Indie', 'First-Person', 'Strategy', 'Story Rich', 'Psychological Horror', 'Management', 'Funny', 'Pixel Graphics', 'Atmospheric', 'Retro', 'Memes', 'Family Friendly', 'Adventure']","Free to Play, Indie, Simulation"
576,485510,"['Souls-like', 'Action', 'RPG', 'Difficult', 'Hack and Slash', 'Dark Fantasy', 'Ninja', 'Third Person', 'Action RPG', 'JRPG', 'Singleplayer', 'Co-op', 'Multiplayer', 'Historical', 'Loot', 'Fantasy', 'Adventure', 'Atmospheric', 'Nudity', 'Great Soundtrack']","Action, RPG"
577,208140,"['Strategy', '4X', 'Space', 'Sci-fi', 'Turn-Based Strategy', 'Turn-Based', 'Multiplayer', 'Singleplayer', 'Indie', 'Exploration', 'Great Soundtrack', 'Futuristic', 'Diplomacy', 'Grand Strategy', 'Aliens', 'Simulation', 'Atmospheric', 'Replay Value', 'Management', 'Sandbox']",Strategy
578,537180,"['Free to Play', 'Anime', 'MMORPG', 'Massively Multiplayer', 'Adventure', 'RPG', 'Action', 'Open World', 'Casual', 'Multiplayer', 'Fantasy', 'Action-Adventure', 'Co-op', 'Action RPG', 'Arcade', 'Online Co-Op', 'Creature Collector', 'Singleplayer', 'Survival', 'FPS']","Action, Adventure, Casual, Free to Play, Massively Multiplayer, RPG"
579,238370,"['Magic', 'Co-op', 'Adventure', 'Multiplayer', 'Comedy', 'Action', 'Online Co-Op', 'Funny', 'Local Co-Op', 'RPG', 'Atmospheric', 'Team-Based', 'PvP', 'Fantasy', 'Open World', 'Local Multiplayer', 'Singleplayer', 'Gore', 'Memes', 'Isometric']","Action, Adventure"
580,750920,"['Adventure', 'Action', 'Female Protagonist', 'Singleplayer', 'Third Person', 'Open World', 'Story Rich', 'Puzzle', 'Stealth', 'Action-Adventure', 'Exploration', 'Survival', 'Violent', 'Atmospheric', 'Shooter', 'Gore', 'Great Soundtrack', 'Dark', 'Multiplayer', 'Heist']","Action, Adventure"
581,206440,"['Story Rich', 'Great Soundtrack', 'Indie', 'Emotional', 'RPGMaker', 'Adventure', 'Pixel Graphics', 'Singleplayer', 'Interactive Fiction', 'RPG', 'Romance', 'Short', '2D', 'Funny', 'Psychological', 'Retro', 'Cute', 'Linear', 'Casual', 'Female Protagonist']","Adventure, Indie, RPG"
582,319510,"['Horror', 'Singleplayer', 'Survival Horror', 'Robots', 'Psychological Horror', 'Difficult', 'Indie', 'First-Person', 'Point & Click', 'Dark', 'Survival', 'Atmospheric', 'Mouse only', 'Supernatural', 'Resource Management', 'Silent Protagonist', 'Jump Scare', 'Lore-Rich', 'Short', 'Historical']","Indie, Simulation"
583,327690,"['Free to Play', 'Multiplayer', 'MOBA', 'Action', 'Strategy', 'Third-Person Shooter', 'PvP', 'Third Person', 'Co-op', 'Fantasy', 'Shooter', 'Massively Multiplayer', 'RPG', 'FPS', 'Team-Based', 'Adventure', 'Controller', 'Open World', 'Anime', 'Hero Shooter']","Action, Free to Play, Strategy"
584,224540,"['Action', 'Multiplayer', 'Shooter', 'FPS', 'Building', 'Sandbox', 'Indie', 'Zombies', 'First-Person', 'Class-Based', 'Voxel', 'Co-op', 'Competitive', 'Funny', 'Open World', 'Massively Multiplayer', 'Replay Value', 'Casual', 'Adventure', 'Free to Play']","Action, Indie"
585,212160,"['Free to Play', 'Hack and Slash', 'Massively Multiplayer', 'Action', 'RPG', 'MMORPG', 'Character Customization', 'Nudity', 'Adventure', 'Third Person', 'Multiplayer', 'Co-op', 'Action RPG', 'Fantasy', 'PvP', 'Open World', 'Singleplayer', 'Violent', 'Fast-Paced', 'Gore']","Action, Adventure, Free to Play, Massively Multiplayer, RPG"
586,519860,"['FPS', 'Retro', 'Shooter', 'Fast-Paced', 'Horror', 'Old School', 'First-Person', 'Lovecraftian', 'Great Soundtrack', ""1990's"", 'Action', 'Dark Humor', 'Classic', 'Singleplayer', 'Atmospheric', 'Blood', 'Arena Shooter', 'Level Editor', 'PvP', 'Bullet Time']","Action, Indie"
587,611500,"['Arena Shooter', 'Hero Shooter', 'Early Access', 'FPS', 'Multiplayer', 'Free to Play', 'Fast-Paced', 'Gore', 'Shooter', 'Action', 'First-Person', 'Competitive', 'Violent', 'e-sports', 'Difficult', 'Classic', 'Sci-fi', 'Singleplayer', 'Lovecraftian', 'Horror']","Action, Free to Play"
588,24980,"['RPG', 'Sci-fi', 'Story Rich', 'Third-Person Shooter', 'Action', 'Space', 'Singleplayer', 'Great Soundtrack', 'Choices Matter', 'Adventure', 'Cinematic', 'Romance', 'Third Person', 'Character Customization', 'Shooter', 'Atmospheric', 'Female Protagonist', 'Action RPG', 'Real-Time with Pause', 'Classic']",RPG
589,287290,"['Zombies', 'Horror', 'Multiplayer', 'Survival Horror', 'Action', 'Co-op', 'Adventure', 'Third-Person Shooter', 'Survival', 'Female Protagonist', 'Singleplayer', 'Gore', 'Local Co-Op', 'Third Person', 'Episodic', 'Atmospheric', 'Online Co-Op', 'Story Rich', 'Shooter', 'Action RPG']","Action, Adventure"
590,102600,"['Tower Defense', 'Action', 'Strategy', 'Third Person', 'Fantasy', 'Indie', 'Singleplayer', 'Comedy', 'Funny', 'Third-Person Shooter', 'Cartoony', 'Magic', 'Great Soundtrack', 'Score Attack', 'Multiplayer', 'Addictive', 'Shooter', 'Adventure', 'RPG', 'Arcade']","Action, Indie, Strategy"
591,414700,"['Horror', 'Psychological Horror', 'Survival Horror', 'First-Person', 'Gore', 'Singleplayer', 'Dark', 'Atmospheric', 'Violent', 'Survival', 'Mature', 'Action', 'Nudity', 'Adventure', 'Story Rich', 'Sexual Content', 'Multiplayer', 'Parkour', 'Indie', 'FPS']","Action, Adventure, Indie"
592,554620,"['Story Rich', 'Choices Matter', 'Great Soundtrack', 'Female Protagonist', 'Atmospheric', 'Singleplayer', 'Episodic', 'Adventure', 'Choose Your Own Adventure', 'Multiple Endings', 'Third Person', 'Drama', 'Mystery', 'Action', 'Indie', 'Walking Simulator', 'LGBTQ+', 'Point & Click', 'Psychological Horror', 'Memes']","Action, Adventure"
593,417860,"['Free to Play', 'Story Rich', 'Singleplayer', 'Choices Matter', 'Indie', 'Interactive Fiction', 'Simulation', 'Retro', 'Casual', 'Choose Your Own Adventure', 'Visual Novel', 'Romance', 'Pixel Graphics', 'Dating Sim', 'Short', 'Text-Based', 'Adventure', '2D', 'Funny', 'Horror']","Adventure, Casual, Free to Play, Indie, Simulation"
594,228200,"['Strategy', 'World War II', 'RTS', 'War', 'Action', 'Singleplayer', 'Multiplayer', 'Tactical', 'Military', 'Violent', 'Historical', 'Base-Building', 'Co-op', 'Classic', 'Real Time Tactics', 'Mod', 'Moddable', 'Story Rich', 'Mature', 'Great Soundtrack']","Action, Strategy"
595,349040,"['Anime', 'Fighting', 'Action', 'Ninja', 'Multiplayer', 'Adventure', 'Story Rich', 'Singleplayer', 'Local Multiplayer', 'Third Person', 'Great Soundtrack', 'Open World', 'Fantasy', 'Atmospheric', 'Co-op', 'Online Co-Op', ""Beat 'em up"", 'Local Co-Op', 'Memes', 'Heist']","Action, Adventure"
596,606150,"['Hack and Slash', 'Rogue-lite', 'Pixel Graphics', 'Dungeon Crawler', 'Action Roguelike', 'Character Action Game', 'Rogue-like', 'Procedural Generation', 'Action RPG', 'RPG', 'Adventure', 'Management', 'Controller', 'Exploration', 'Action', 'Singleplayer', 'Simulation', 'Top-Down', 'Fantasy', '2D']","Action, Adventure, Indie"
597,767560,"['Free to Play', 'Action', 'Robots', 'Multiplayer', 'Shooter', 'Mechs', 'FPS', 'PvP', 'Massively Multiplayer', 'Controller', 'War', 'First-Person', 'Third Person', 'Third-Person Shooter', 'Co-op', 'Strategy', 'Singleplayer', 'RPG', 'MMORPG', 'VR']","Action, Free to Play"
598,1483870,"['Casual', 'Multiplayer', 'Hand-drawn', 'Funny', 'Family Friendly', 'Experimental', 'Word Game', 'Relaxing', 'Education', 'Time Management', '2D', 'Abstract', 'Cartoon', 'Minimalist', 'Stylized', 'Comedy', 'PvP', 'Linear', 'Co-op', 'Online Co-Op']","Casual, Indie"
599,606280,"['Hack and Slash', 'Action', 'Female Protagonist', 'Adventure', 'Singleplayer', 'Souls-like', 'RPG', 'Action-Adventure', 'Open World', 'Violent', 'Third Person', 'Story Rich', 'Atmospheric', 'Dark Fantasy', 'Post-apocalyptic', 'Puzzle', 'Gore', 'Fantasy', 'Difficult', 'Dark']","Action, Adventure, RPG"
600,1213210,"['Strategy', 'RTS', 'Base-Building', 'Classic', 'Multiplayer', 'Great Soundtrack', 'War', 'Singleplayer', ""1990's"", 'FMV', 'Level Editor', 'Remake', 'PvP', 'Replay Value', 'Tanks', 'Soundtrack', 'Cinematic', 'Isometric', 'Real Time Tactics', 'Retro']",Strategy
601,214560,"['Stealth', 'Platformer', 'Ninja', 'Indie', '2D', 'Action', 'Singleplayer', 'Side Scroller', 'Adventure', 'Assassin', 'Atmospheric', 'Controller', 'Replay Value', 'Puzzle', 'Cartoon', 'Dark', 'Short', 'Story Rich', 'Strategy', 'Casual']","Action, Adventure, Indie"
602,268050,"['Horror', 'Survival Horror', 'Psychological Horror', 'Gore', 'Atmospheric', 'Singleplayer', 'Action', 'Third Person', 'Survival', 'Zombies', 'Dark', 'Stealth', 'Adventure', 'Third-Person Shooter', 'Difficult', 'Cinematic', 'Shooter', 'Story Rich', 'Open World', 'Walking Simulator']",Action
603,460950,"['Pixel Graphics', 'Action', 'Great Soundtrack', 'Platformer', 'Story Rich', 'Cyberpunk', '2D Platformer', 'Indie', '2D', 'Hack and Slash', 'Fast-Paced', 'Violent', 'Difficult', 'Singleplayer', 'Time Manipulation', 'Ninja', 'Gore', 'Retro', 'Noir', 'Sci-fi']","Action, Indie"
604,250820,"['VR', 'Software', 'Free to Play', 'Simulation', 'Psychological Horror', 'First-Person', 'Sexual Content', 'Beautiful', 'Hentai', 'Atmospheric', 'Family Friendly', 'Nudity', 'Anime', 'Horror', 'LGBTQ+', 'Funny', 'Action', 'Female Protagonist', 'Memes', 'Gore']",
605,280790,"['Exploration', 'Sandbox', 'Voxel', 'Building', 'Crafting', 'Survival', 'Adventure', 'Open World Survival Craft', 'First-Person', 'Fantasy', 'Indie', 'Family Friendly', 'Multiplayer', 'Singleplayer', 'Online Co-Op', 'RPG', 'Action-Adventure', 'Open World', 'Third Person', 'Co-op']","Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation"
606,365450,"['Hacking', 'Simulation', 'Typing', 'Programming', 'Story Rich', 'Singleplayer', 'Choices Matter', 'Crime', 'Great Soundtrack', 'Atmospheric', 'Cyberpunk', 'Detective', '2D', 'Logic', 'Education', 'Adventure', 'Difficult', 'Dystopian ', 'Sci-fi', 'Indie']","Indie, Simulation"
607,706990,"['Free to Play', 'FPS', 'Multiplayer', 'Pixel Graphics', 'Action', 'Shooter', 'First-Person', 'Indie', 'Massively Multiplayer', 'Building', 'Co-op', 'Early Access', 'Online Co-Op', 'Funny', 'Zombies', 'Survival', 'Gore', 'Fast-Paced', 'Singleplayer', 'Simulation']","Action, Free to Play, Indie"
608,1277400,"['RPG', 'Adventure', 'JRPG', 'Exploration', '3D', 'Cartoony', 'Dragons', 'Third Person', 'Fantasy', 'Loot', 'PvE', 'Character Customization', 'Emotional', 'Creature Collector', 'Turn-Based', 'PvP', 'Story Rich', 'Multiplayer', 'Hunting', 'Online Co-Op']","Adventure, RPG"
609,17080,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Adventure', 'Singleplayer', 'RPG']","Action, Free to Play"
610,729040,"['FPS', 'Co-op', 'Shooter', 'First-Person', 'Online Co-Op', 'Loot', 'Action', 'RPG', 'Comedy', 'Dark Humor', 'Action RPG', 'Gore', 'Singleplayer', 'Atmospheric', 'Multiplayer', 'Funny', 'Sci-fi', 'Looter Shooter', 'Character Action Game', 'Violent']","Action, RPG"
611,20570,"['Strategy', 'Warhammer 40K', 'RTS', 'Sci-fi', 'Multiplayer', 'Games Workshop', 'Tactical', 'Co-op', 'Real-Time', 'RPG', 'Singleplayer', 'Action', 'Great Soundtrack', 'Gore', 'Real Time Tactics', 'Futuristic', 'Atmospheric']",Strategy
612,239820,"['Management', 'Simulation', 'Indie', 'Strategy', 'Casual', 'Singleplayer', 'Economy', '2D', 'Moddable', 'Addictive', 'Replay Value', 'Sandbox', 'GameMaker', 'Funny', 'Difficult', 'Point & Click', 'Great Soundtrack', 'Comedy', 'Touch-Friendly', 'Isometric']","Casual, Indie, Simulation, Strategy"
613,612880,"['FPS', 'Action', 'Singleplayer', 'Gore', 'Alternate History', 'Violent', 'First-Person', 'Shooter', 'World War II', 'Story Rich', 'Sci-fi', 'Nudity', 'Stealth', 'Atmospheric', 'Comedy', 'Dystopian ', 'Adventure', 'Great Soundtrack', 'Open World', 'Multiplayer']",Action
614,291650,"['RPG', 'Fantasy', 'Isometric', 'Story Rich', 'Singleplayer', 'CRPG', 'Party-Based RPG', 'Real-Time with Pause', 'Adventure', 'Kickstarter', 'Character Customization', 'Atmospheric', 'Dark Fantasy', 'Open World', 'Exploration', 'Classic', 'Great Soundtrack', 'Strategy', 'Indie', 'Crowdfunded']",RPG
615,393380,"['Military', 'Realistic', 'FPS', 'Multiplayer', 'Team-Based', 'Shooter', 'Tactical', 'War', 'First-Person', 'Action', 'Massively Multiplayer', 'Modern', 'Strategy', 'Base-Building', 'Simulation', 'Wargame', 'Atmospheric', 'Open World', 'Immersive Sim', 'PvP']","Action, Indie, Massively Multiplayer, Strategy"
616,633230,"['Anime', 'Action', 'Multiplayer', 'Character Customization', 'Fighting', 'Ninja', 'Co-op', 'Open World', 'PvP', 'RPG', 'Massively Multiplayer', 'Third Person', 'Adventure', 'Controller', 'Team-Based', 'Singleplayer', 'Online Co-Op', 'MMORPG', 'Strategy', 'MOBA']",Action
617,33930,"['Simulation', 'Military', 'Action', 'Multiplayer', 'Tactical', 'Realistic', 'Strategy', 'Shooter', 'FPS', 'Open World', 'War', 'Moddable', 'Co-op', 'Sandbox', 'Team-Based', 'First-Person', 'Singleplayer', 'Modern', 'Difficult', 'Third Person']","Action, Simulation, Strategy"
618,368230,"['Strategy', 'Pixel Graphics', 'Survival', 'Colony Sim', '2D', 'Medieval', 'Indie', 'Singleplayer', 'Tower Defense', 'Side Scroller', 'Resource Management', 'Great Soundtrack', 'City Builder', 'Simulation', 'Rogue-like', 'Atmospheric', 'Casual', 'Adventure', 'Difficult', 'Action']","Indie, Simulation, Strategy"
619,4920,"['Multiplayer', 'Strategy', 'FPS', 'Team-Based', 'Action', 'Sci-fi', 'RTS', 'Aliens', 'Indie', 'Competitive', 'Shooter', 'Co-op', 'Tactical', 'Moddable', 'First-Person', 'Space', 'Futuristic', 'Atmospheric', 'Online Co-Op', 'Adventure']","Action, Indie, Strategy"
620,632470,"['RPG', 'Story Rich', 'Choices Matter', 'Detective', 'Isometric', 'Atmospheric', 'Singleplayer', 'CRPG', 'Point & Click', 'Noir', 'Surreal', 'Adventure', 'Indie', 'Exploration', 'Visual Novel', 'Open World', 'Funny', 'Character Customization', 'Political', 'Sexual Content']",RPG
621,65980,"['Strategy', 'Turn-Based Strategy', 'Sci-fi', 'Space', '4X', 'Turn-Based', 'Multiplayer', 'Futuristic', 'Singleplayer', 'Aliens', 'Tactical', 'Hex Grid', 'Grand Strategy', 'Replay Value', 'Exploration', 'Atmospheric', 'Adventure', 'Moddable', 'Simulation', 'Action']",Strategy
622,637090,"['Mechs', 'Strategy', 'Turn-Based Tactics', 'Turn-Based', 'Sci-fi', 'Turn-Based Strategy', 'Tactical', 'Action', 'Robots', 'Singleplayer', 'Character Customization', 'RPG', 'Space', 'Adventure', 'Multiplayer', 'Futuristic', 'Management', 'Story Rich', 'Great Soundtrack', 'Difficult']","Action, Adventure, Strategy"
623,629520,"['Utilities', 'Audio Production', 'Music', 'Software', 'Violent', 'Great Soundtrack', 'Action', 'Online Co-Op', 'Atmospheric']","Audio Production, Utilities"
624,364470,"['Free to Play', 'Card Game', 'Trading Card Game', 'Multiplayer', 'Strategy', 'Fantasy', 'Singleplayer', 'Board Game', 'Great Soundtrack', 'Tactical', 'Story Rich', 'Atmospheric', 'Dark Fantasy', 'Casual', 'Turn-Based', 'Action', 'Nudity', 'Turn-Based Tactics', 'Memes', 'Deckbuilding']",Free to Play
625,6860,"['Stealth', 'Action', 'Assassin', 'Singleplayer', 'Third Person', 'Classic', 'Great Soundtrack', 'Third-Person Shooter', 'Cult Classic', 'Sandbox', 'Puzzle', 'Replay Value', 'Crime', 'Shooter', 'Atmospheric', 'Difficult', 'Strategy', 'First-Person', 'Dark', 'Simulation']",Action
626,207230,"['Free to Play', 'Anime', 'Action', 'Fighting', 'Multiplayer', 'Massively Multiplayer', 'MOBA', 'Indie', 'PvP', 'MMORPG', 'Third Person', 'Hack and Slash', 'RPG', 'Adventure', 'Fantasy', 'Team-Based', 'Female Protagonist', 'Online Co-Op', 'Co-op', 'Third-Person Shooter']","Action, Free to Play, Indie"
627,392110,"['Strategy', 'Space', 'Sci-fi', '4X', 'Multiplayer', 'Turn-Based Strategy', 'Turn-Based', 'Grand Strategy', 'Great Soundtrack', 'Singleplayer', 'Action', 'Open World', 'War', 'Atmospheric', 'Co-op', 'Sandbox', 'Moddable', 'RTS', 'RPG', 'Indie']",Strategy
628,952060,"['Action', 'Zombies', 'Horror', 'Female Protagonist', 'Multiplayer', 'Survival Horror', 'Remake', 'Singleplayer', 'Third Person', 'Gore', 'Co-op', 'Third-Person Shooter', 'Violent', 'Story Rich', 'Atmospheric', 'Adventure', 'Classic', 'Sexual Content', 'Great Soundtrack', 'Difficult']",Action
629,527430,"['Warhammer 40K', 'RPG', 'Action RPG', 'Hack and Slash', 'Action', 'Loot', 'Adventure', 'Co-op', 'Indie', 'Games Workshop', 'Violent', 'Online Co-Op', 'Isometric', 'Gore', 'Multiplayer', 'Sci-fi', 'Singleplayer', 'Open World', 'Futuristic', 'Aliens']","Action, Adventure, Indie, RPG"
630,491950,"['Choices Matter', 'Political Sim', 'Dystopian ', 'Story Rich', 'Indie', 'Singleplayer', 'Detective', 'Simulation', 'Interactive Fiction', 'Hacking', 'Adventure', 'Politics', 'Political', 'Atmospheric', 'Mouse only', 'Visual Novel', 'Episodic', 'Mystery', 'Great Soundtrack', 'Point & Click']","Adventure, Indie, Simulation"
631,4570,"['Strategy', 'Warhammer 40K', 'RTS', 'Base-Building', 'Sci-fi', 'Multiplayer', 'Real-Time', 'Games Workshop', 'Tactical', 'Singleplayer', 'War', 'Classic', 'Action', 'Gore', 'Fantasy', 'Great Soundtrack', 'Epic', 'Futuristic', 'Story Rich', 'Dark']",Strategy
632,228280,"['RPG', 'Fantasy', 'Dungeons & Dragons', 'Isometric', 'Party-Based RPG', 'CRPG', 'Real-Time with Pause', 'Singleplayer', 'Story Rich', 'Character Customization', 'Adventure', 'Old School', 'Multiplayer', 'Co-op', 'Magic', 'Online Co-Op', 'Action-Adventure', 'Remake', 'Atmospheric', 'Strategy']","Adventure, RPG"
633,239160,"['Stealth', 'Action', 'Adventure', 'First-Person', 'Singleplayer', 'Dark', 'Reboot', 'Steampunk', 'Atmospheric', 'Horror', 'Parkour', 'Open World', 'Assassin', 'Heist', 'Medieval', 'Nudity', 'RPG', 'FPS', 'Fantasy', 'Remake']","Action, Adventure"
634,225080,"['Adventure', 'Atmospheric', 'Story Rich', 'Controller', 'Indie', 'Emotional', 'Puzzle', 'Short', 'Fantasy', 'Singleplayer', 'Beautiful', 'Great Soundtrack', 'Local Co-Op', 'Action', 'Multiplayer', 'Platformer', 'Third Person', 'Casual', 'Walking Simulator', '3D Vision']","Action, Adventure, Indie"
